Heading,Text,Page
"Unclassified","VDD_A_EBI_2",6
"Unclassified","VDD_A_EBI_2_PLL_0P9",6
"Unclassified","VDD_A_EBI_3",6
"Unclassified","VDD_A_EBI_3_PLL_0P9",6
"Unclassified","VDD_A_EUSB_0_1P2",6
"Unclassified","VDD_A_EUSB_0_CORE",6
"Unclassified","VDD_A_NSP_CS_1P2",6
"Unclassified","VDD_A_PCIE_0_1P2",6
"Unclassified","VDD_A_PCIE_0_CORE",6
"Unclassified","VDD_A_PCIE_1_1P2",6
"Unclassified","VDD_A_PCIE_1_CORE",6
"Unclassified","VDD_A_QLINK_0_0P9",4
"Unclassified","VDD_A_QLINK_0_1P2",4
"Unclassified","VDD_A_QLINK_0_CK_0P9",4
"Unclassified","VDD_A_QLINK_1_0P9",4
"Unclassified","VDD_A_QLINK_1_1P2",4
"Unclassified","VDD_A_QLINK_1_CK_0P9",4
"Unclassified","VDD_A_QLINK_2_0P9",4
"Unclassified","VDD_A_QLINK_2_1P2",4
"Unclassified","VDD_A_QLINK_2_CK_0P9",4
"Unclassified","VDD_A_QREFS_0P875",4
"Unclassified","VDD_A_QREFS_1P2",6
"Unclassified","VDD_A_UFS_0_1P2",6
"Unclassified","VDD_A_UFS_0_CORE",6
"Unclassified","VDD_A_USBSSDP_0_1P2",6
"Unclassified","VDD_A_USBSSDP_0_CORE",6
"Unclassified","VDD_BOB1",7
"Unclassified","VDD_BOB2",7
"Unclassified","VDD_BTP_1P8",6
"Unclassified","VDD_CBST",7
"Unclassified","VDD_COIN",7
"Unclassified","VDD_CX",3
"Unclassified","VDD_CX_BT_LDO",14
"Unclassified","VDD_DDR_1P6",16
"Unclassified","VDD_D_EBI_0",6
"Unclassified","VDD_D_EBI_1",6
"Unclassified","VDD_D_EBI_2",6
"Unclassified","VDD_D_EBI_3",6
"Unclassified","VDD_ESIM_SW_3P0",1
"Unclassified","VDD_EXT_1P0",8
"Unclassified","VDD_EXT_JIG",16
"Unclassified","VDD_GRIP_3P0",7
"Unclassified","VDD_HS_DRV",6
"Unclassified","VDD_IO",6
"Unclassified","VDD_IO_EBI_0",6
"Unclassified","VDD_IO_EBI_1",6
"Unclassified","VDD_IO_EBI_2",6
"Unclassified","VDD_IO_EBI_3",6
"Unclassified","VDD_IX",3
"Unclassified","VDD_IX_0P9",4
"Unclassified","VDD_L1",6
"Unclassified","VDD_L11",7
"Unclassified","VDD_L12",7
"Unclassified","VDD_L15",7
"Unclassified","VDD_L17",7
"Unclassified","VDD_L1_L2_L5",9
"Unclassified","VDD_L1_L4_L10",6
"Unclassified","VDD_L2",6
"Unclassified","VDD_L2_L13_L14",7
"Unclassified","VDD_L3",6
"Unclassified","VDD_L3_L4",9
"Unclassified","VDD_L5_L16",6
"Unclassified","VDD_L6",9
"Unclassified","VDD_L6_L7",6
"Unclassified","VDD_L7",9
"Unclassified","VDD_L8_L9",7
"Unclassified","VDD_LNA",11
"Unclassified","VDD_LPI_CX",3
"Unclassified","VDD_LPI_MX",3
"Unclassified","VDD_LS_DRV",6
"Unclassified","VDD_MM",4
"Unclassified","VDD_MODEM",4
"Unclassified","VDD_MX",9
"Unclassified","VDD_MX_A",3
"Unclassified","VDD_MX_C",3
"Unclassified","VDD_NFC_SIM1_1P8_3P0",1
"Unclassified","VDD_NSP",3
"Unclassified","VDD_PA",15
"Unclassified","VDD_PAD",9
"Unclassified","VDD_PHY",9
"Unclassified","VDD_PMU_AON_I",14
"Unclassified","VDD_PX",9
"Unclassified","VDD_PX0",3
"Unclassified","VDD_PX10",4
"Unclassified","VDD_PX11",3
"Unclassified","VDD_PX13",3
"Unclassified","VDD_PX14",3
"Unclassified","VDD_PX3",3
"Unclassified","VDD_PX5",3
"Unclassified","VDD_PX702",3
"Unclassified","VDD_PX703",3
"Unclassified","VDD_PX704",4
"Unclassified","VDD_PX705",3
"Unclassified","VDD_PX706",3
"Unclassified","VDD_PX710",4
"Unclassified","VDD_PX711",3
"Unclassified","VDD_PX712",3
"Unclassified","VDD_PX713",3
"Unclassified","VDD_PX714",3
"Unclassified","VDD_PX715",4
"Unclassified","VDD_PX716",3
"Unclassified","VDD_PX717",4
"Unclassified","VDD_PX718",3
"Unclassified","VDD_PX719",3
"Unclassified","VDD_PX720",4
"Unclassified","VDD_PX721",4
"Unclassified","VDD_PX722",3
"Unclassified","VDD_PX723",4
"Unclassified","VDD_PXM",12
"Unclassified","VDD_QFPROM",3
"Unclassified","VDD_QFPROM_SP",3
"Unclassified","VDD_S1",6
"Unclassified","VDD_S2",6
"Unclassified","VDD_S3",6
"Unclassified","VDD_S4",6
"Unclassified","VDD_S5",6
"Unclassified","VDD_S6",6
"Unclassified","VDD_S7",6
"Unclassified","VDD_S8",6
"Unclassified","VDD_SECURE_NVM_1P8",1
"Unclassified","VDD_SENSOR_1P8",1
"Unclassified","VDD_UWB_IO_1P8",15
"Unclassified","VFET_IN",5
"Unclassified","VHV",1
"Unclassified","VIN",5
"Unclassified","VINB",8
"Unclassified","VINB1",8
"Unclassified","VINB2",8
"Unclassified","VINBB",8
"Unclassified","VINF1",8
"Unclassified","VINF2",8
"Unclassified","VINL1",8
"Unclassified","VINL2",8
"Unclassified","VINL3",8
"Unclassified","VINL4",8
"Unclassified","VINL5",8
"Unclassified","VINL6",8
"Unclassified","VIN_1P8_SYS",7
"Unclassified","VIO",5
"Unclassified","VIO1",11
"Unclassified","VIO2",11
"Unclassified","VIO_LNA",13
"Unclassified","VIO_TX",13
"Unclassified","VLDO1",8
"Unclassified","VLDO10",8
"Unclassified","VLDO11",8
"Unclassified","VLDO12",8
"Unclassified","VLDO13",8
"Unclassified","VLDO14",8
"Unclassified","VLDO15",8
"Unclassified","VLDO16",8
"Unclassified","VLDO17",8
"Unclassified","VLDO18",8
"Unclassified","VLDO2",8
"Unclassified","VLDO2R",8
"Unclassified","VLDO3",8
"Unclassified","VLDO4",8
"Unclassified","VLDO5",8
"Unclassified","VLDO6",8
"Unclassified","VLDO7",8
"Unclassified","VLDO8",8
"Unclassified","VLDO9",8
"Unclassified","VMUX_XO",7
"Unclassified","VO",15
"Unclassified","VO1",17
"Unclassified","VO2",17
"Unclassified","VO3",17
"Unclassified","VOL_DN",1
"Unclassified","VOL_UP",1
"Unclassified","VOUT",5
"Unclassified","VOUTF",8
"Unclassified","VP",1
"Unclassified","VPA_FB",11
"Unclassified","VPGM",17
"Unclassified","VPH_CLEAN",11
"Unclassified","VPH_PWR",1
"Unclassified","VPH_PWR_APT0",10
"Unclassified","VPH_PWR_APT1",11
"Unclassified","VPH_PWR_APT2",13
"Unclassified","VPH_PWR_LOWER",10
"Unclassified","VPH_PWR_RIGHT",11
"Unclassified","VPH_PWR_UPPER",14
"Unclassified","VPH_SW",11
"Unclassified","VPH_WIFI_FEM_2G",14
"Unclassified","VPH_WIFI_FEM_5G",14
"Unclassified","VPWR_SIG",4
"Unclassified","VRECT",15
"Unclassified","VRECT_INT",8
"Unclassified","VRECT_TP",15
"Unclassified","VREF",1
"Unclassified","VREF_IX",7
"Unclassified","VREF_IXAON",7
"Unclassified","VREG_1P2_SP",7
"Unclassified","VREG_1P2_SYS",4
"Unclassified","VREG_1P2_SYS_IO",6
"Unclassified","VREG_1P8_SP",7
"Unclassified","VREG_1P8_SYS",6
"Unclassified","VREG_B",11
"Unclassified","VREG_BB",7
"Unclassified","VREG_BB1_3P5",8
"Unclassified","VREG_BOB1",7
"Unclassified","VREG_BOB1_3P3",1
"Unclassified","VREG_BOB1_3P3VDD_ESIM_SW_3P0",1
"Unclassified","VREG_BOB1_SNS",7
"Unclassified","VREG_BOB2",7
"Unclassified","VREG_BOB2_2P7",7
"Unclassified","VREG_BOB2_SNS",7
"Unclassified","VREG_CBST",7
"Unclassified","VREG_CBST_7P8",6
"Unclassified","VREG_CBST_SNS",7
"Unclassified","VREG_COIN",7
"Unclassified","VREG_COIN_1P5",6
"Unclassified","VREG_L1",6
"Unclassified","VREG_L10",7
"Unclassified","VREG_L10B_1P8",6
"Unclassified","VREG_L11",7
"Unclassified","VREG_L11_S",7
"Unclassified","VREG_L12",7
"Unclassified","VREG_L12B_1P8",6
"Unclassified","VREG_L12_S",7
"Unclassified","VREG_L13",7
"Unclassified","VREG_L13B_2P8",7
"Unclassified","VREG_L14",7
"Unclassified","VREG_L14B_1P8",1
"Unclassified","VREG_L15",7
"Unclassified","VREG_L15B_1P8",1
"Unclassified","VREG_L15B_1P8VREG_L4L_1P2",8
"Unclassified","VREG_L16",7
"Unclassified","VREG_L16B_1P8",7
"Unclassified","VREG_L16B_1P8VDD_UWB_IO_1P8",15
"Unclassified","VREG_L17",7
"Unclassified","VREG_L17B_2P5",1
"Unclassified","VREG_L1B_1P8",7
"Unclassified","VREG_L1D_0P88",5
"Unclassified","VREG_L1E_0P88",3
"Unclassified","VREG_L1F_0P9",3
"Unclassified","VREG_L1G_1P2",2
"Unclassified","VREG_L1K_0P8",12
"Unclassified","VREG_L1K_0P8VREG_L5K_0P8",12
"Unclassified","VREG_L2",6
"Unclassified","VREG_L2B_3P0",7
"Unclassified","VREG_L2C_0P9",3
"Unclassified","VREG_L2D_0P75",3
"Unclassified","VREG_L2E_0P9",3
"Unclassified","VREG_L2F_0P88",3
"Unclassified","VREG_L2G_1P8",6
"Unclassified","VREG_L2K_0P8",12
"Unclassified","VREG_L3",6
"Unclassified","VREG_L3B_1P25",6
"Unclassified","VREG_L3C_0P9",5
"Unclassified","VREG_L3E_1P2",3
"Unclassified","VREG_L3F_0P88",3
"Unclassified","VREG_L3G_1P2",1
"Unclassified","VREG_L3K_0P88",12
"Unclassified","VREG_L3L_0P9",8
"Unclassified","VREG_L3L_0P9VREG_L6L_1P77",8
"Unclassified","VREG_L4",7
"Unclassified","VREG_L4B_1P8",6
"Unclassified","VREG_L4L_1P2",8
"Unclassified","VREG_L5",7
"Unclassified","VREG_L5B_3P1",1
"Unclassified","VREG_L5K_0P8",12
"Unclassified","VREG_L5L_0P8",8
"Unclassified","VREG_L6",6
"Unclassified","VREG_L6B_1P8_3P0",1
"Unclassified","VREG_L6K_1P776",11
"Unclassified","VREG_L6L_1P77",8
"Unclassified","VREG_L7",7
"Unclassified","VREG_L7B_1P8_3P0",1
"Unclassified","VREG_L7B_1P8_3P0_SW",15
"Unclassified","VREG_L7K_1P2",12
"Unclassified","VREG_L7L_0P75",8
"Unclassified","VREG_L8",7
"Unclassified","VREG_L8B_1P8",6
"Unclassified","VREG_L8B_1P8VREG_L5B_3P1",6
"Unclassified","VREG_L9",7
"Unclassified","VREG_L9B_3P0",6
"Unclassified","VREG_LNA_1P8",10
"Unclassified","VREG_LS_DRV",7
"Unclassified","VREG_RF",7
"Unclassified","VREG_S",11
"Unclassified","VREG_S1",6
"Unclassified","VREG_S1D_S2D_S3D_S5D_S6D_0P68",3
"Unclassified","VREG_S1E_S2E_0P73",5
"Unclassified","VREG_S1F_S2F_0P73",3
"Unclassified","VREG_S1G_1P25",6
"Unclassified","VREG_S2",6
"Unclassified","VREG_S2G_0P85",6
"Unclassified","VREG_S3",6
"Unclassified","VREG_S3E_0P75",4
"Unclassified","VREG_S3F_0P89",3
"Unclassified","VREG_S3G_0P8",6
"Unclassified","VREG_S4",6
"Unclassified","VREG_S4C_S5C_0P75",3
"Unclassified","VREG_S4D_0P68",4
"Unclassified","VREG_S4E_0P95",6
"Unclassified","VREG_S4F_0P5",1
"Unclassified","VREG_S4G_1P3",6
"Unclassified","VREG_S5",6
"Unclassified","VREG_S5E_1P08",4
"Unclassified","VREG_S5F_S6F_0P75",4
"Unclassified","VREG_S5G_0P85",7
"Unclassified","VREG_S6",6
"Unclassified","VREG_S6C_S1C_S2C_S3C_0P75",3
"Unclassified","VREG_S6E_0P73",3
"Unclassified","VREG_S6G_1P98",6
"Unclassified","VREG_S7",6
"Unclassified","VREG_S7F_S8F_0P73",5
"Unclassified","VREG_S8",6
"Unclassified","VREG_SP_1P8",3
"Unclassified","VRF_DRX_LNA",12
"Unclassified","VRF_DRX_MIPI_IO_1P8",12
"Unclassified","VRF_MIPI_IO_1P8",10
"Unclassified","VRF_MIPI_IO_1P8_0",10
"Unclassified","VRF_MIPI_IO_1P8_2",12
"Unclassified","VRF_PA_0",11
"Unclassified","VRF_PA_1",11
"Unclassified","VRF_PA_2",12
"Unclassified","VSF1",2
"Unclassified","VSF2",2
"Unclassified","VSF3",2
"Unclassified","VSF4",2
"Unclassified","VSF5",2
"Unclassified","VSF6",2
"Unclassified","VSF7",2
"Unclassified","VSF8",2
"Unclassified","VSF9",2
"Unclassified","VSNS+",1
"Unclassified","VSNS-",1
"Unclassified","VSNS_L7",9
"Unclassified","VSNS_L7K",13
"Unclassified","VSNS_L7L",9
"Unclassified","VSNS_N",16
"Unclassified","VSNS_P",16
"Unclassified","VSNS_S1D_S2D_S3D_S5D_S6D_M",6
"Unclassified","VSNS_S1D_S2D_S3D_S5D_S6D_P",6
"Unclassified","VSNS_S1E_S2E_M",6
"Unclassified","VSNS_S1E_S2E_P",6
"Unclassified","VSNS_S1F_S2F_M",6
"Unclassified","VSNS_S1F_S2F_P",6
"Unclassified","VSNS_S3E_M",6
"Unclassified","VSNS_S3E_P",6
"Unclassified","VSNS_S3F_M",6
"Unclassified","VSNS_S3F_P",6
"Unclassified","VSNS_S4C_S5C_M",6
"Unclassified","VSNS_S4C_S5C_P",6
"Unclassified","VSNS_S4D_M",6
"Unclassified","VSNS_S4D_P",6
"Unclassified","VSNS_S4F_M",6
"Unclassified","VSNS_S4F_P",6
"Unclassified","VSNS_S5E_M",6
"Unclassified","VSNS_S5E_P",6
"Unclassified","VSNS_S5F_S6F_M",6
"Unclassified","VSNS_S5F_S6F_P",6
"Unclassified","VSNS_S6C_S1C_S2C_S3C_M",6
"Unclassified","VSNS_S6C_S1C_S2C_S3C_P",6
"Unclassified","VSNS_S6E_M",6
"Unclassified","VSNS_S6E_P",6
"Unclassified","VSNS_S7F_S8F_M",6
"Unclassified","VSNS_S7F_S8F_P",6
"Unclassified","VSS",1
"Unclassified","VSSX_0",14
"Unclassified","VSSX_0VSSX_0",14
"Unclassified","VSS_AD",15
"Unclassified","VSS_DIG",15
"Unclassified","VSS_DIG1",1
"Unclassified","VSS_DIG2",1
"Unclassified","VSS_DIG3",1
"Unclassified","VSS_LO",15
"Unclassified","VSS_NFC",1
"Unclassified","VSS_PA",15
"Unclassified","VSS_PLL",1
"Unclassified","VSS_PMU",1
"Unclassified","VSS_PWR",1
"Unclassified","VSS_REF",1
"Unclassified","VSS_RF1",15
"Unclassified","VSS_RF2",15
"Unclassified","VSS_RF3",15
"Unclassified","VSS_SUB",15
"Unclassified","VSS_SUB1",1
"Unclassified","VSS_SUB2",1
"Unclassified","VSS_TX",15
"Unclassified","VSW",15
"Unclassified","VSW_BCK_1",11
"Unclassified","VSW_BCK_2",11
"Unclassified","VSW_BCK_3",11
"Unclassified","VSW_BCK_BOB1",7
"Unclassified","VSW_BCK_BOB2",7
"Unclassified","VSW_BST_BOB1",7
"Unclassified","VSW_BST_BOB2",7
"Unclassified","VSW_CBST",7
"Unclassified","VSW_S1",6
"Unclassified","VSW_S2",6
"Unclassified","VSW_S3",6
"Unclassified","VSW_S4",6
"Unclassified","VSW_S5",6
"Unclassified","VSW_S6",6
"Unclassified","VSW_S7",6
"Unclassified","VSW_S8",6
"Unclassified","VSW_VREG_1",11
"Unclassified","VSW_VREG_2",11
"Unclassified","VSW_VREG_3",11
"Unclassified","VSYS",8
"Unclassified","VccA",1
"Unclassified","VccBIO_SIM",1
"Unclassified","W/C CONNECTOR",15
"Unclassified","W1",4
"Unclassified","W10",4
"Unclassified","W11",4
"Unclassified","W12",4
"Unclassified","W13",4
"Unclassified","W13W15",12
"Unclassified","W14",4
"Unclassified","W15",3
"Unclassified","W16",4
"Unclassified","W17",3
"Unclassified","W17-P28",14
"Unclassified","W18",3
"Unclassified","W19",3
"Unclassified","W2",2
"Unclassified","W20",4
"Unclassified","W21",3
"Unclassified","W22",4
"Unclassified","W23",3
"Unclassified","W24",4
"Unclassified","W25",3
"Unclassified","W26",4
"Unclassified","W27",4
"Unclassified","W28",4
"Unclassified","W29",3
"Unclassified","W3",2
"Unclassified","W30",4
"Unclassified","W31",3
"Unclassified","W32",4
"Unclassified","W33",3
"Unclassified","W34",3
"Unclassified","W35",4
"Unclassified","W36",4
"Unclassified","W37",2
"Unclassified","W38",2
"Unclassified","W39",2
"Unclassified","W4",4
"Unclassified","W5",2
"Unclassified","W6",2
"Unclassified","W7",4
"Unclassified","W8",4
"Unclassified","W9",4
"Unclassified","WAKEUP",15
"Unclassified","WCIN",6
"Unclassified","WCIN_IF",3
"Unclassified","WCLPM",6
"Unclassified","WCN_AS_EN",3
"Unclassified","WCN_HOST_SOL_OUT",3
"Unclassified","WCN_SW_CTRL",3
"Unclassified","WCN_SW_CTRL_WL_CX",3
"Unclassified","WCN_WLAN_SOL_IN",3
"Unclassified","WIFI (WCN7851 CoB)",14
"Unclassified","WIFI1_2.4G_ANT",15
"Unclassified","WIFI1_5G_ANT",15
"Unclassified","WIFI1_ANT",1
"Unclassified","WIFI2_2.4G_ANT",15
"Unclassified","WIFI2_2.4G_RIGID",1
"Unclassified","WIFI2_2.4G_RIGIDSMR546_IFV2SMR546_IFH1",18
"Unclassified","WIFI2_5G_ANT",15
"Unclassified","WIFI_2.4G",13
"Unclassified","WIFI_5G",13
"Unclassified","WIFI_5G_SUB1",13
"Unclassified","WIFI_THM",7
"Unclassified","WIRELESS_AC1",15
"Unclassified","WIRELESS_AC2",15
"Unclassified","WLAN_BT_SLIMBUS_CLKPCIE0_WAKE_N",10
"Unclassified","WLAN_COEX_UART1_RX",3
"Unclassified","WLAN_COEX_UART1_TX",3
"Unclassified","WLAN_EN",3
"Unclassified","WLAN_MOTOR_UWB_SLEEP_CLK",8
"Unclassified","WLAN_UWB_IND",15
"Unclassified","WL_ANA_TST_IN_CH0",14
"Unclassified","WL_ANA_TST_IN_CH1",14
"Unclassified","WL_ANA_TST_IN_CH2",14
"Unclassified","WL_ANA_TST_IN_CH3",14
"Unclassified","WL_ANA_TST_IP_CH0",14
"Unclassified","WL_ANA_TST_IP_CH1",14
"Unclassified","WL_ANA_TST_IP_CH2",14
"Unclassified","WL_ANA_TST_IP_CH3",14
"Unclassified","WL_ANA_TST_QN_CH0",14
"Unclassified","WL_ANA_TST_QN_CH1",14
"Unclassified","WL_ANA_TST_QN_CH2",14
"Unclassified","WL_ANA_TST_QN_CH3",14
"Unclassified","WL_ANA_TST_QP_CH0",14
"Unclassified","WL_ANA_TST_QP_CH1",14
"Unclassified","WL_ANA_TST_QP_CH2",14
"Unclassified","WL_ANA_TST_QP_CH3",14
"Unclassified","WL_BIAS_SEL_5G_CH2",15
"Unclassified","WL_BIAS_SEL_5G_CH3",15
"Unclassified","WL_EN",14
"Unclassified","WL_LNA_EN_2G_CH0",15
"Unclassified","WL_LNA_EN_2G_CH1",15
"Unclassified","WL_LNA_EN_5G_CH2",15
"Unclassified","WL_LNA_EN_5G_CH3",15
"Unclassified","WL_PA_EN_2G_CH0",15
"Unclassified","WL_PA_EN_2G_CH1",15
"Unclassified","WL_PA_EN_5G_CH2",15
"Unclassified","WL_PA_EN_5G_CH3",15
"Unclassified","WL_RFPDET2G_CH0",14
"Unclassified","WL_RFPDET2G_CH1",14
"Unclassified","WL_RFPDET5G_CH0",14
"Unclassified","WL_RFPDET5G_CH1",14
"Unclassified","WL_RFPDET5G_CH2",14
"Unclassified","WL_RFPDET5G_CH3",14
"Unclassified","WL_RFPDET_2G_CH0",15
"Unclassified","WL_RFPDET_2G_CH1",15
"Unclassified","WL_RFPDET_5G_CH2",15
"Unclassified","WL_RFPDET_5G_CH3",15
"Unclassified","WL_RFRX2G_CH0",14
"Unclassified","WL_RFRX2G_CH1",14
"Unclassified","WL_RFRX5G_CH0",14
"Unclassified","WL_RFRX5G_CH1",14
"Unclassified","WL_RFRX5G_CH2",14
"Unclassified","WL_RFRX5G_CH3",14
"Unclassified","WL_RFRX_2G_CH0",15
"Unclassified","WL_RFRX_2G_CH1",15
"Unclassified","WL_RFRX_5G_CH2",15
"Unclassified","WL_RFRX_5G_CH3",15
"Unclassified","WL_RFTX2G_CH0",14
"Unclassified","WL_RFTX2G_CH1",14
"Unclassified","WL_RFTX5G_CH0",14
"Unclassified","WL_RFTX5G_CH1",14
"Unclassified","WL_RFTX5G_CH2",14
"Unclassified","WL_RFTX5G_CH3",14
"Unclassified","WL_RFTX_2G_CH0",15
"Unclassified","WL_RFTX_2G_CH1",15
"Unclassified","WL_RFTX_5G_CH2",15
"Unclassified","WL_RFTX_5G_CH3",15
"Unclassified","WL_RFTX_5G_CH3WL_RFRX_5G_CH3",15
"Unclassified","WL_SEL4_2G_CH0",15
"Unclassified","WL_SEL4_2G_CH1",15
"Unclassified","WMSS_RESETN",9
"Unclassified","WPC_ANT1",15
"Unclassified","WPC_ANT2",15
"Unclassified","WPC_DET",8
"Unclassified","WPC_EN",3
"Unclassified","WPC_ENUWB_CON_DET",18
"Unclassified","WPC_THM",8
"Unclassified","WUHB_INT",3
"Unclassified","W_GRFC_0",12
"Unclassified","W_GRFC_1",12
"Unclassified","W_GRFC_14",12
"Unclassified","W_GRFC_2",12
"Unclassified","W_GRFC_3",12
"Unclassified","W_GRFC_4",12
"Unclassified","W_GRFC_5",12
"Unclassified","X00",17
"Unclassified","X01",17
"Unclassified","X02",17
"Unclassified","X03",17
"Unclassified","X04",17
"Unclassified","X05",17
"Unclassified","X06",17
"Unclassified","X07",17
"Unclassified","X08",17
"Unclassified","X09",17
"Unclassified","X1",17
"Unclassified","X10",17
"Unclassified","X11",17
"Unclassified","X12",17
"Unclassified","X13",17
"Unclassified","X13X11",17
"Unclassified","X14",17
"Unclassified","X14X10",17
"Unclassified","X15",17
"Unclassified","X15X09",17
"Unclassified","X16",17
"Unclassified","X16X08",17
"Unclassified","X17",17
"Unclassified","X18",17
"Unclassified","X18X06",17
"Unclassified","X19",17
"Unclassified","X19X05",17
"Unclassified","X2",17
"Unclassified","X20",17
"Unclassified","X20X04",17
"Unclassified","X21",17
"Unclassified","X21X03",17
"Unclassified","X22",17
"Unclassified","X23",17
"Unclassified","X23X01",17
"Unclassified","X24",17
"Unclassified","XDVDD_BYP",7
"Unclassified","XO_IN",9
"Unclassified","XO_THERM",7
"Unclassified","XRES_PWM",1
"Unclassified","XTAL1_32K",15
"Unclassified","XTAL1_38M",15
"Unclassified","XTAL2_32K",15
"Unclassified","XTAL2_38M",15
"Unclassified","XTALI",14
"Unclassified","XTALO",14
"Unclassified","XTAL_IN",7
"Unclassified","XTAL_OUT",7
"Unclassified","Y",15
"Unclassified","Y00",17
"Unclassified","Y01",17
"Unclassified","Y02",17
"Unclassified","Y03",17
"Unclassified","Y04",17
"Unclassified","Y05",17
"Unclassified","Y06",17
"Unclassified","Y06Y05",17
"Unclassified","Y07",17
"Unclassified","Y07Y04",17
"Unclassified","Y08",17
"Unclassified","Y09",17
"Unclassified","Y1",2
"Unclassified","Y10",4
"Unclassified","Y10Y01",17
"Unclassified","Y11",4
"Unclassified","Y12",4
"Unclassified","Y13",4
"Unclassified","Y14",3
"Unclassified","Y15",4
"Unclassified","Y16",3
"Unclassified","Y17",4
"Unclassified","Y18",3
"Unclassified","Y19",4
"Unclassified","Y2",4
"Unclassified","Y20",3
"Unclassified","Y21",4
"Unclassified","Y22",3
"Unclassified","Y23",4
"Unclassified","Y24",4
"Unclassified","Y25",4
"Unclassified","Y26",3
"Unclassified","Y27",4
"Unclassified","Y28",3
"Unclassified","Y29",4
"Unclassified","Y3",4
"Unclassified","Y30",6
"Unclassified","Y31",4
"Unclassified","Y32",6
"Unclassified","Y33",4
"Unclassified","Y34",3
"Unclassified","Y35",2
"Unclassified","Y36",2
"Unclassified","Y37",2
"Unclassified","Y38",2
"Unclassified","Y39",2
"Unclassified","Y4",4
"Unclassified","Y4Y6",14
"Unclassified","Y5",4
"Unclassified","Y6",3
"Unclassified","Y7",4
"Unclassified","Y8",4
"Unclassified","Y9",4
"Unclassified","ZD1000",11
"Unclassified","ZD14100",15
"Unclassified","ZD14102",15
"Unclassified","ZD14103",15
"Unclassified","ZD15200",15
"Unclassified","ZD16400",16
"Unclassified","ZD16401",16
"Unclassified","ZD16402",16
"Unclassified","ZD16403",16
"Unclassified","ZD16404",16
"Unclassified","ZD16405",17
"Unclassified","ZD16406",16
"Unclassified","ZD16407",16
"Unclassified","ZD5200",4
"Unclassified","ZD5201",4
"Unclassified","ZD5202",6
"Unclassified","ZD5203",6
"Unclassified","ZD5204",4
"Unclassified","ZD6000",6
"Unclassified","ZD6001",7
"Unclassified","_ALERT",16
"Unclassified","_INT|GPIO2",1
"Unclassified","_OE",1
"Unclassified","_RESET",1
"Unclassified","beomju.kimThursday, June 30, 202212:01:26 pm7",9
"Unclassified","eDN",2
"Unclassified","eUSB_AP_D_N",3
"Unclassified","eUSB_AP_D_P",3
"Unclassified","eUSB_RPTR_RST_N",3
"Unclassified","eUSB_SCL_1P8",3
"Unclassified","eUSB_SDA_1P8",3
"Unclassified","ground",16
"Unclassified","hanvit.kangMonday, April 19, 20211:14:33 pm",6
"Unclassified","hanvit.kangMonday, April 19, 20211:57:58 pm",15
"Unclassified","hanvit.kangMonday, April 19, 20212:01:32 pm",1
"Unclassified","jy.r.choWednesday, April 7, 202110:18:26 am",1
"Unclassified","kj100.kimTuesday, May 10, 20225:58:13 pm",15
"Unclassified","n1/2/3/25/66",11
"Unclassified","n1/2/3/25/66n7/41",11
"Unclassified","n41_SRS_CPL",13
"Unclassified","n41_SRS_RX0",13
"Unclassified","n41_SRS_RX0SDR2_GRFC14",13
"Unclassified","n41_SRS_TX0",11
"Unclassified","n5/12/71",11
"Unclassified","n7/41",11
"Unclassified","n77/78",10
"Unclassified","n78_SRS_TX0",11
"Unclassified","n79",11
"Unclassified","n79(M)",11
"Unclassified","nEN",15
"Unclassified","nINT",5
"Unclassified","zhizhen schematic",1
"Visual","2D BARCODE",9
"Visual","DIGITIZER CONN.",16
"Visual","DIGITIZER TP",16
"Visual","DIGITIZER(WEZ02)",16
"Visual","DISPLAY",16
"Visual","DISPLAY CONNECTOR",16
"Visual","DISPLAY PMIC",16
"Visual","DISPLAY_PM_INT",3
"Visual","DISPLAY_PM_INTLAA_RX_ENSM_RFFE0_CLK",18
"Visual","DISP_DET",3
"Visual","DISP_RST_N",3
"Visual","DISP_RST_NLS_SIM1_CLK",18
"Visual","DISP_RST_NLS_SIM1_RST",10
"Visual","DISP_SCL_1P8",3
"Visual","DISP_SDA_1P8",3
"Visual","DISP_TE",1
"Visual","DP",2
"Visual","DP_C",4
"Visual","DSI0_A0_LN0_P",2
"Visual","DSI0_A1_LN1_M",2
"Visual","DSI0_A2_LN2_P",2
"Visual","DSI0_B0_LN0_M",2
"Visual","DSI0_B1_CLK0_P",2
"Visual","DSI0_B2_LN2_M",2
"Visual","DSI0_C0_LN1_P",2
"Visual","DSI0_C1_CLK0_M",2
"Visual","DSI0_C2_LN3_P",2
"Visual","DSI0_NC_CLK1_M",2
"Visual","DSI0_NC_CLK1_P",2
"Visual","DSI0_NC_LN3_M",2
"Visual","DSI1_A0_LN0_P",2
"Visual","DSI1_A1_LN1_M",2
"Visual","DSI1_A2_LN2_P",2
"Visual","DSI1_B0_LN0_M",2
"Visual","DSI1_B1_CLK0_P",2
"Visual","DSI1_B2_LN2_M",2
"Visual","DSI1_C0_LN1_P",2
"Visual","DSI1_C1_CLK0_M",2
"Visual","DSI1_C2_LN3_P",2
"Visual","DSI1_NC_CLK1_M",2
"Visual","DSI1_NC_CLK1_P",2
"Visual","DSI1_NC_LN3_M",2
"Visual","EDP_AUX_N",1
